,site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
2729,42845,-118.138184,36.587757,California,Inyo,0.9665,3,16,6.38,0.307,85,85/42845.nc
2730,79939,-118.135162,40.643665,Nevada,Pershing,1.0,3,16,4.81,0.195,159,159/79939.nc
2731,96797,-118.138626,42.013916,Oregon,Malheur,0.914,3,16,5.76,0.274,193,193/96797.nc
2732,107763,-118.139252,43.173969,Oregon,Malheur,0.7799,2,14,7.87,0.391,215,215/107763.nc
2733,117261,-118.137482,45.284286,Oregon,Union,0.6829,3,12,6.94,0.336,234,234/117261.nc
2734,118955,-118.136414,45.691143,Oregon,Umatilla,0.6406,2,12,7.47,0.346,237,237/118955.nc
2735,30025,-118.127594,34.472775,California,Los Angeles,0.8466,3,14,6.56,0.323,60,60/30025.nc
2736,31198,-118.127289,34.605991,California,Los Angeles,0.4891,3,8,6.08,0.361,62,62/31198.nc
2737,42698,-118.125687,36.552357,California,Inyo,1.0,3,16,6.2,0.287,85,85/42698.nc
2738,79001,-118.125336,40.549339,Nevada,Pershing,0.9888,3,16,6.27,0.31,158,158/79001.nc
2739,107587,-118.12532,43.138165,Oregon,Malheur,0.6493,2,12,6.77,0.35,215,215/107587.nc
2740,117183,-118.130249,45.266361,Oregon,Union,0.594,3,10,7.11,0.362,234,234/117183.nc
2741,122308,-118.134247,46.504856,Washington,Columbia,0.898,3,16,5.9,0.339,244,244/122308.nc
2742,29735,-118.115494,34.437576,California,Los Angeles,0.8278,3,14,6.28,0.296,59,59/29735.nc
2743,30374,-118.118347,34.512966,California,Los Angeles,0.865,2,14,7.74,0.407,60,60/30374.nc
2744,40091,-118.120789,35.999111,California,Tulare,0.9688,3,16,4.62,0.186,80,80/40091.nc
2745,42846,-118.116135,36.592785,California,Inyo,0.7991,3,14,6.6,0.339,85,85/42846.nc
2746,109375,-118.120911,43.467979,Oregon,Malheur,0.969,3,16,6.11,0.298,218,218/109375.nc
2747,119024,-118.118027,45.714149,Oregon,Umatilla,0.0235,2,2,6.92,0.319,238,238/119024.nc
2748,29608,-118.109451,34.419979,California,Los Angeles,0.8221,3,14,6.52,0.322,59,59/29608.nc
2749,30718,-118.1091,34.553169,California,Los Angeles,0.2277,2,4,7.26,0.435,61,61/30718.nc
2750,37679,-118.112732,35.504681,California,Kern,0.0,2,2,9.28,0.488,75,75/37679.nc
2751,42768,-118.109894,36.575077,California,Inyo,0.868,3,14,6.57,0.334,85,85/42768.nc
2752,107669,-118.107727,43.161144,Oregon,Malheur,0.7245,2,12,7.28,0.365,215,215/107669.nc
2753,118956,-118.110748,45.696224,Oregon,Umatilla,0.731,2,12,7.87,0.375,237,237/118956.nc
2754,122309,-118.1082,46.50993,Washington,Columbia,0.9859,3,16,5.58,0.307,244,244/122309.nc
2755,29877,-118.100189,34.460171,California,Los Angeles,0.7083,3,12,6.86,0.339,59,59/29877.nc
2756,34492,-118.101562,35.068848,California,Kern,0.6544,2,12,6.42,0.316,68,68/34492.nc
2757,40092,-118.098938,36.004108,California,Tulare,1.0,3,16,5.23,0.222,80,80/40092.nc
2758,42699,-118.103638,36.557362,California,Inyo,0.7935,3,14,6.58,0.335,85,85/42699.nc
2759,107588,-118.100784,43.143242,Oregon,Malheur,0.9975,3,16,6.43,0.343,215,215/107588.nc
2760,117184,-118.104782,45.271439,Oregon,Union,0.6062,2,10,7.89,0.386,234,234/117184.nc
2761,118806,-118.096222,45.660378,Oregon,Union,0.6763,3,12,7.75,0.444,237,237/118806.nc
2762,122545,-118.104294,46.568775,Washington,Whitman,0.7465,3,12,5.38,0.277,245,245/122545.nc
2763,29246,-118.091324,34.367184,California,Los Angeles,0.7646,3,14,6.83,0.295,58,58/29246.nc
2764,34674,-118.086121,35.091469,California,Kern,1.0,3,16,5.87,0.296,69,69/34674.nc
2765,40015,-118.092743,35.986439,California,Tulare,1.0,3,16,5.18,0.228,80,80/40015.nc
2766,42769,-118.08783,36.580093,California,Inyo,0.6828,2,12,6.66,0.325,85,85/42769.nc
2767,48541,-118.090866,37.671242,Nevada,Esmeralda,1.0,3,16,4.9,0.195,97,97/48541.nc
2768,118957,-118.085083,45.701305,Oregon,Umatilla,0.7039,2,12,8.29,0.409,237,237/118957.nc
2769,29878,-118.078857,34.465153,California,Los Angeles,0.7994,2,14,7.33,0.34,59,59/29878.nc
2770,31041,-118.07843,34.598354,California,Los Angeles,0.9398,3,16,5.88,0.33,62,62/31041.nc
2771,39365,-118.080795,35.817333,California,Tulare,0.0969,3,2,5.09,0.238,78,78/39365.nc
2772,42627,-118.075348,36.54467,California,Inyo,0.6674,2,12,6.76,0.331,85,85/42627.nc
2773,48316,-118.078171,37.635735,California,Mono,0.1501,3,4,4.82,0.21,96,96/48316.nc
2774,94690,-118.084106,41.870815,Nevada,Humboldt,0.999,2,16,6.83,0.293,189,189/94690.nc
2775,118888,-118.07782,45.68338,Oregon,Union,0.9358,2,16,8.62,0.445,237,237/118888.nc
2776,122310,-118.082153,46.515007,Washington,Columbia,1.0,3,16,5.52,0.296,244,244/122310.nc
2777,29609,-118.066772,34.429947,California,Los Angeles,0.6745,2,12,7.33,0.343,59,59/29609.nc
2778,30877,-118.072388,34.580746,California,Los Angeles,0.1006,3,2,6.23,0.387,61,61/30877.nc
2779,39266,-118.074631,35.79966,California,Tulare,0.0889,3,2,5.37,0.261,78,78/39266.nc
2780,42770,-118.065781,36.58511,California,Inyo,0.7693,2,14,6.65,0.326,85,85/42770.nc
2781,48542,-118.068436,37.676266,Nevada,Esmeralda,0.7512,2,14,5.36,0.214,97,97/48542.nc
2782,108493,-118.072021,43.342602,Oregon,Malheur,1.0,2,16,7.63,0.369,216,216/108493.nc
2783,118807,-118.070572,45.665451,Oregon,Union,0.7199,2,12,8.2,0.435,237,237/118807.nc
2784,29879,-118.057495,34.470131,California,Los Angeles,0.9357,2,16,7.36,0.356,59,59/29879.nc
2785,35221,-118.061295,35.154362,California,Kern,1.0,3,16,6.07,0.301,70,70/35221.nc
2786,39366,-118.059006,35.822327,California,Tulare,0.138,3,4,5.75,0.277,78,78/39366.nc
2787,42701,-118.05954,36.56739,California,Inyo,0.5655,2,10,6.65,0.332,85,85/42701.nc
2788,48317,-118.055756,37.640755,Nevada,Esmeralda,0.5313,2,10,5.48,0.225,96,96/48317.nc
2789,118713,-118.063324,45.647522,Oregon,Union,0.6262,2,12,7.75,0.407,237,237/118713.nc
2790,29610,-118.045441,34.434921,California,Los Angeles,0.5367,3,10,6.95,0.378,59,59/29610.nc
2791,30196,-118.048218,34.510315,California,Los Angeles,0.9684,2,16,7.23,0.402,60,60/30196.nc
2792,39267,-118.052841,35.804653,California,Tulare,0.3605,3,6,6.2,0.308,78,78/39267.nc
2793,42849,-118.049957,36.607815,California,Inyo,0.9896,2,16,6.54,0.311,85,85/42849.nc
2794,48177,-118.049408,37.622993,Nevada,Esmeralda,0.3204,2,6,5.39,0.225,96,96/48177.nc
2795,94414,-118.053299,41.85799,Nevada,Humboldt,0.8899,2,16,6.98,0.308,188,188/94414.nc
2796,118889,-118.05217,45.688446,Oregon,Union,0.9198,2,16,8.97,0.474,237,237/118889.nc
2797,29880,-118.036133,34.475101,California,Los Angeles,0.5646,3,10,6.96,0.403,59,59/29880.nc
2798,35704,-118.036407,35.217274,California,Kern,1.0,2,16,7.27,0.361,71,71/35704.nc
2799,39367,-118.037201,35.82732,California,Tulare,0.2309,3,4,6.54,0.326,78,78/39367.nc
2800,42771,-118.043732,36.590107,California,Inyo,0.9952,2,16,6.6,0.317,85,85/42771.nc
2801,49152,-118.039139,37.797901,Nevada,Esmeralda,1.0,3,16,4.32,0.172,98,98/49152.nc
2802,58472,-118.038406,38.815857,Nevada,Nye,1.0,3,16,4.96,0.217,116,116/58472.nc
2803,94691,-118.036072,41.880928,Nevada,Humboldt,0.6288,2,12,6.58,0.295,189,189/94691.nc
2804,115488,-118.044479,44.915665,Oregon,Baker,0.6614,3,12,3.4,0.115,230,230/115488.nc
2805,118714,-118.037674,45.652599,Oregon,Union,0.9123,2,16,8.45,0.449,237,237/118714.nc
2806,29739,-118.030121,34.457497,California,Los Angeles,0.9376,3,16,6.65,0.351,59,59/29739.nc
2807,30197,-118.02684,34.515278,California,Los Angeles,0.7998,2,14,6.83,0.377,60,60/30197.nc
2808,39268,-118.031036,35.809643,California,Tulare,0.3602,3,6,7.16,0.365,78,78/39268.nc
2809,42850,-118.027893,36.612823,California,Inyo,0.7625,2,14,6.27,0.299,85,85/42850.nc
2810,49017,-118.032791,37.780136,Nevada,Esmeralda,1.0,3,16,4.56,0.186,98,98/49017.nc
2811,95227,-118.025604,41.921768,Nevada,Humboldt,1.0,3,16,5.93,0.272,190,190/95227.nc
2812,116854,-118.02507,45.209881,Oregon,Union,0.8237,3,14,7.36,0.416,233,233/116854.nc
2813,118890,-118.026505,45.693508,Oregon,Union,0.7204,2,12,9.1,0.491,237,237/118890.nc
2814,17061,-118.022675,32.488922,Unknown,Unknown,1.0,offshore,16,4.58,0.101,34,34/17061.nc
2815,24041,-118.02124,33.624352,Unknown,Unknown,1.0,offshore,16,3.95,0.075,48,48/24041.nc
2816,35862,-118.020905,35.239891,California,Kern,1.0,2,16,7.52,0.374,71,71/35862.nc
2817,40838,-118.023285,36.193321,California,Inyo,0.2358,3,4,7.07,0.313,81,81/40838.nc
2818,49153,-118.016647,37.802914,Nevada,Esmeralda,1.0,3,16,4.23,0.163,98,98/49153.nc
2819,116776,-118.017899,45.191952,Oregon,Union,0.9975,3,16,7.37,0.401,233,233/116776.nc
2820,118809,-118.019257,45.675591,Oregon,Union,0.7264,3,12,8.73,0.508,237,237/118809.nc
2821,125814,-118.023651,47.880856,Washington,Stevens,1.0,3,16,6.07,0.291,251,251/125814.nc
2822,29740,-118.008759,34.46246,California,Los Angeles,0.6801,3,12,6.67,0.351,59,59/29740.nc
2823,30198,-118.005463,34.520256,California,Los Angeles,0.3763,3,8,6.44,0.396,60,60/30198.nc
2824,41026,-118.013733,36.233707,California,Inyo,0.9999,3,16,5.74,0.264,82,82/41026.nc
2825,49018,-118.010315,37.785152,Nevada,Esmeralda,1.0,3,16,4.42,0.177,98,98/49018.nc
2826,108281,-118.008865,43.316891,Oregon,Malheur,0.5248,3,10,7.49,0.412,216,216/108281.nc
2827,116679,-118.010712,45.174011,Oregon,Union,0.5329,2,10,7.73,0.403,233,233/116679.nc
2828,118715,-118.012024,45.657654,Oregon,Union,0.7025,3,12,8.49,0.497,237,237/118715.nc
2829,125192,-118.014053,47.515125,Washington,Lincoln,1.0,3,16,6.41,0.332,250,250/125192.nc
2830,29612,-118.002747,34.444851,California,Los Angeles,0.8789,3,16,6.39,0.313,59,59/29612.nc
2831,30030,-117.999451,34.502644,California,Los Angeles,0.7897,3,14,6.43,0.376,60,60/30030.nc
2832,37573,-117.998138,35.511971,California,Kern,0.0,3,2,7.12,0.361,75,75/37573.nc
2833,49309,-118.000504,37.825695,Nevada,Esmeralda,1.0,3,16,3.92,0.145,98,98/49309.nc
2834,58686,-117.999146,38.843704,Nevada,Nye,1.0,3,16,4.52,0.19,117,117/58686.nc
2835,108167,-118.001923,43.298981,Oregon,Malheur,0.1576,2,4,7.76,0.406,216,216/108167.nc
2836,115326,-118.004883,44.884865,Oregon,Baker,0.9952,3,16,3.81,0.141,230,230/115326.nc
2837,118891,-118.000824,45.69857,Oregon,Union,0.8896,2,16,9.27,0.497,237,237/118891.nc
2838,122233,-117.996658,46.512272,Washington,Columbia,1.0,3,16,5.95,0.328,244,244/122233.nc
2839,29741,-117.987396,34.467419,California,Los Angeles,0.8462,2,14,6.91,0.327,59,59/29741.nc
2840,30376,-117.990112,34.542828,California,Los Angeles,0.3594,3,6,6.14,0.374,60,60/30376.nc
2841,41303,-117.988388,36.296787,California,Inyo,0.979,2,16,5.88,0.273,82,82/41303.nc
2842,108384,-117.99118,43.339855,Oregon,Malheur,0.8354,3,14,6.89,0.353,216,216/108384.nc
2843,115167,-117.990631,44.849007,Oregon,Baker,0.9921,3,16,3.78,0.136,230,230/115167.nc
2844,118810,-117.993591,45.680634,Oregon,Union,0.8684,2,14,8.66,0.471,237,237/118810.nc
2845,29613,-117.981384,34.44981,California,Los Angeles,0.9187,2,16,6.85,0.307,59,59/29613.nc
2846,30031,-117.978073,34.507603,California,Los Angeles,1.0,3,16,6.16,0.346,60,60/30031.nc
2847,37574,-117.97644,35.516945,California,Kern,0.0,3,2,6.68,0.342,75,75/37574.nc
2848,49310,-117.977997,37.8307,Nevada,Esmeralda,1.0,3,16,3.81,0.135,98,98/49310.nc
2849,58064,-117.979828,38.790287,Nevada,Nye,0.9883,3,16,5.35,0.233,116,116/58064.nc
2850,98878,-117.976105,42.202564,Oregon,Malheur,0.0146,2,2,7.14,0.354,197,197/98878.nc
2851,108168,-117.97731,43.304024,Oregon,Malheur,0.912,3,16,7.16,0.37,216,216/108168.nc
2852,115087,-117.983505,44.831074,Oregon,Baker,0.5422,3,10,3.52,0.123,230,230/115087.nc
2853,118892,-117.975159,45.703625,Oregon,Union,0.8186,2,14,9.18,0.493,237,237/118892.nc
2854,29742,-117.966049,34.472378,California,Los Angeles,0.8531,3,14,6.66,0.366,59,59/29742.nc
2855,30377,-117.968735,34.547791,California,Los Angeles,0.1404,3,4,5.9,0.358,60,60/30377.nc
2856,37799,-117.966949,35.557255,California,Kern,0.0,3,2,6.87,0.346,75,75/37799.nc
2857,99371,-117.965546,42.243397,Oregon,Malheur,1.0,3,16,5.97,0.289,198,198/99371.nc
2858,108078,-117.970383,43.286114,Oregon,Malheur,0.7661,3,14,7.32,0.384,216,216/108078.nc
2859,115168,-117.965332,44.854057,Oregon,Baker,1.0,3,16,3.82,0.143,230,230/115168.nc
2860,121163,-117.972137,46.246094,Washington,Columbia,0.856,2,14,7.22,0.385,242,242/121163.nc
2861,30032,-117.956696,34.512554,California,Los Angeles,1.0,3,16,5.9,0.323,60,60/30032.nc
2862,41951,-117.959564,36.41798,California,Inyo,0.9851,3,16,5.81,0.292,83,83/41951.nc
2863,49311,-117.955505,37.835705,Nevada,Esmeralda,1.0,3,16,3.67,0.127,98,98/49311.nc
2864,107992,-117.963455,43.268188,Oregon,Malheur,0.6611,3,12,7.03,0.371,215,215/107992.nc
2865,116681,-117.959839,45.18412,Oregon,Union,0.5832,3,10,7.88,0.446,233,233/116681.nc
2866,120952,-117.95755,46.210239,Washington,Columbia,0.6683,3,12,7.29,0.43,241,241/120952.nc
2867,36288,-117.952698,35.312737,California,Kern,1.0,2,16,7.22,0.372,72,72/36288.nc
2868,37470,-117.948624,35.504246,California,Kern,0.424,3,8,6.25,0.312,74,74/37470.nc
2869,98879,-117.951935,42.2076,Oregon,Malheur,0.4319,3,8,6.6,0.329,197,197/98879.nc
2870,108079,-117.94577,43.291145,Oregon,Malheur,1.0,3,16,6.58,0.335,216,216/108079.nc
2871,114992,-117.951111,44.818192,Oregon,Baker,0.778,3,14,3.49,0.121,229,229/114992.nc
2872,120850,-117.950256,46.192307,Washington,Columbia,0.7628,3,14,7.24,0.424,241,241/120850.nc
2873,125306,-117.949371,47.56612,Washington,Lincoln,1.0,3,16,6.55,0.345,250,250/125306.nc
2874,36430,-117.937134,35.335365,California,Kern,0.6406,2,12,6.34,0.327,72,72/36430.nc
2875,37682,-117.939117,35.544556,California,Kern,0.0828,3,2,6.47,0.333,75,75/37682.nc
2876,49450,-117.939331,37.858467,Nevada,Esmeralda,1.0,3,16,3.55,0.123,98,98/49450.nc
2877,99372,-117.941345,42.24844,Oregon,Malheur,1.0,3,16,5.59,0.247,198,198/99372.nc
2878,114910,-117.944,44.800259,Oregon,Baker,0.6759,3,12,3.74,0.143,229,229/114910.nc
2879,121061,-117.938919,46.233212,Washington,Columbia,0.5078,3,10,6.98,0.408,242,242/121061.nc
2880,122155,-117.937225,46.504433,Washington,Columbia,0.9212,3,16,6.19,0.344,244,244/122155.nc
2881,37576,-117.933014,35.52689,California,Kern,0.7121,3,12,6.17,0.304,75,75/37576.nc
2882,49312,-117.932999,37.840698,Nevada,Esmeralda,1.0,3,16,3.61,0.125,98,98/49312.nc
2883,98880,-117.927765,42.212624,Oregon,Malheur,0.9994,3,16,6.05,0.28,197,197/98880.nc
2884,108170,-117.92807,43.314106,Oregon,Malheur,1.0,3,16,6.16,0.318,216,216/108170.nc
2885,116558,-117.927246,45.17123,Oregon,Union,0.5832,3,10,8.37,0.486,233,233/116558.nc
2886,120953,-117.931625,46.215275,Washington,Columbia,0.9186,2,16,7.09,0.37,241,241/120953.nc
2887,125571,-117.929382,47.724628,Washington,Lincoln,1.0,3,16,6.63,0.349,251,251/125571.nc
2888,29743,-117.923309,34.482281,California,Los Angeles,1.0,3,16,5.81,0.298,59,59/29743.nc
2889,37683,-117.917404,35.549522,California,Kern,0.6865,3,12,6.57,0.336,75,75/37683.nc
2890,49451,-117.916809,37.863472,Nevada,Esmeralda,1.0,3,16,3.59,0.128,98,98/49451.nc
2891,59147,-117.920502,38.899372,Nevada,Nye,1.0,3,16,3.82,0.133,118,118/59147.nc
2892,98631,-117.920975,42.194725,Oregon,Malheur,0.678,3,12,6.44,0.309,197,197/98631.nc
2893,116443,-117.920105,45.153297,Oregon,Union,0.5683,2,10,8.07,0.444,232,232/116443.nc
2894,120746,-117.917084,46.179413,Washington,Columbia,0.6973,3,12,7.77,0.451,241,241/120746.nc
2895,125619,-117.917694,47.765503,Washington,Lincoln,1.0,3,16,6.07,0.309,251,251/125619.nc
2896,38767,-117.913208,35.741165,California,Kern,0.2975,3,6,7.56,0.3,77,77/38767.nc
2897,49313,-117.910492,37.845688,Nevada,Esmeralda,1.0,3,16,3.66,0.132,98,98/49313.nc
2898,58914,-117.914078,38.881557,Nevada,Nye,1.0,3,16,4.03,0.148,117,117/58914.nc
2899,98122,-117.90741,42.158924,Oregon,Malheur,0.0239,3,2,7.2,0.363,196,196/98122.nc
2900,116338,-117.912964,45.135365,Oregon,Union,0.9742,3,16,7.61,0.439,232,232/116338.nc
2901,121336,-117.90889,46.297089,Washington,Columbia,0.6616,3,12,6.34,0.333,242,242/121336.nc
2902,29614,-117.89595,34.469612,California,Los Angeles,1.0,3,16,5.53,0.264,59,59/29614.nc
2903,37684,-117.895691,35.554474,California,Kern,0.7654,2,14,6.77,0.332,75,75/37684.nc
2904,49154,-117.904175,37.827915,Nevada,Esmeralda,1.0,3,16,3.72,0.136,98,98/49154.nc
2905,59148,-117.897614,38.904377,Nevada,Nye,1.0,3,16,4.0,0.142,118,118/59148.nc
2906,97861,-117.900635,42.141026,Oregon,Malheur,0.014,3,2,7.52,0.393,195,195/97861.nc
2907,116559,-117.90181,45.176262,Oregon,Union,0.7749,2,14,8.1,0.416,233,233/116559.nc
2908,117832,-117.903091,45.524277,Oregon,Union,1.0,3,16,4.83,0.209,235,235/117832.nc
2909,125351,-117.903687,47.594116,Washington,Lincoln,0.9766,3,16,6.89,0.374,250,250/125351.nc
2910,19649,-117.890106,32.89809,Unknown,Unknown,1.0,offshore,16,3.89,0.073,39,39/19649.nc
2911,29489,-117.889954,34.452003,California,Los Angeles,1.0,3,16,5.42,0.249,58,58/29489.nc
2912,37919,-117.886139,35.594784,California,Kern,1.0,2,16,7.55,0.368,75,75/37919.nc
2913,49314,-117.88797,37.850677,Nevada,Esmeralda,1.0,3,16,3.91,0.149,98,98/49314.nc
2914,59602,-117.887558,38.945,Nevada,Nye,1.0,3,16,4.18,0.155,119,119/59602.nc
2915,98375,-117.89003,42.18185,Oregon,Malheur,1.0,3,16,6.26,0.291,196,196/98375.nc
2916,116339,-117.887543,45.140388,Oregon,Union,0.5867,2,10,7.98,0.437,232,232/116339.nc
2917,121062,-117.887054,46.243282,Washington,Columbia,0.7365,3,12,6.19,0.326,242,242/121062.nc
2918,122156,-117.885101,46.514503,Washington,Columbia,0.8517,3,14,6.73,0.388,244,244/122156.nc
2919,23622,-117.876923,33.601299,California,Orange,0.0047,3,2,3.35,0.086,47,47/23622.nc
2920,38872,-117.875748,35.768761,California,Kern,0.911,2,16,7.19,0.349,77,77/38872.nc
2921,49155,-117.881668,37.832905,Nevada,Esmeralda,0.9968,3,16,3.95,0.154,98,98/49155.nc
2922,59385,-117.881134,38.927189,Nevada,Nye,1.0,3,16,4.17,0.152,118,118/59385.nc
2923,96290,-117.884171,42.028587,Oregon,Malheur,1.0,3,16,5.84,0.276,192,192/96290.nc
2924,114177,-117.880249,44.638863,Oregon,Baker,1.0,3,16,4.73,0.198,228,228/114177.nc
2925,120564,-117.876648,46.148567,Washington,Columbia,0.6978,3,12,8.52,0.499,241,241/120564.nc
2926,125352,-117.877106,47.599133,Washington,Lincoln,1.0,3,16,6.88,0.371,250,250/125352.nc
2927,29490,-117.868591,34.456936,California,Los Angeles,1.0,3,16,5.08,0.219,58,58/29490.nc
2928,30033,-117.871185,34.532341,California,Los Angeles,1.0,3,16,5.33,0.267,60,60/30033.nc
2929,38769,-117.869644,35.751083,California,Kern,0.9531,3,16,6.53,0.294,77,77/38769.nc
2930,59149,-117.874725,38.909367,Nevada,Nye,1.0,3,16,4.23,0.155,118,118/59149.nc
2931,96545,-117.866821,42.051506,Oregon,Malheur,0.6204,2,10,6.8,0.314,193,193/96545.nc
2932,114369,-117.869156,44.679752,Oregon,Baker,1.0,3,16,3.99,0.146,228,228/114369.nc
2933,120853,-117.872528,46.207409,Washington,Columbia,0.6875,3,12,6.34,0.341,241,241/120853.nc
2934,29247,-117.856628,34.421711,California,Los Angeles,0.942,3,16,4.91,0.205,58,58/29247.nc
2935,30200,-117.855774,34.554897,California,Los Angeles,1.0,3,16,5.42,0.278,60,60/30200.nc
2936,37920,-117.86441,35.599739,California,Kern,1.0,2,16,6.76,0.32,75,75/37920.nc
2937,42410,-117.858292,36.536385,California,Inyo,0.8819,3,16,4.61,0.178,84,84/42410.nc
2938,59386,-117.858231,38.932182,Nevada,Nye,0.9496,3,16,4.42,0.176,118,118/59386.nc
2939,96291,-117.860077,42.0336,Oregon,Malheur,0.8529,3,14,6.38,0.316,192,192/96291.nc
2940,114178,-117.855042,44.64389,Oregon,Baker,1.0,3,16,5.02,0.214,228,228/114178.nc
2941,121858,-117.855911,46.44276,Washington,Columbia,0.9966,2,16,7.53,0.414,243,243/121858.nc
2942,122157,-117.859039,46.519524,Washington,Garfield,0.7662,2,14,6.91,0.375,244,244/122157.nc
2943,29093,-117.850662,34.404102,California,Los Angeles,0.5939,3,10,5.52,0.26,58,58/29093.nc
2944,30034,-117.849792,34.537277,California,Los Angeles,1.0,3,16,5.32,0.265,60,60/30034.nc
2945,38032,-117.848755,35.622356,California,Kern,0.9401,3,16,6.09,0.282,76,76/38032.nc
2946,42554,-117.848572,36.576809,California,Inyo,0.0145,3,2,6.11,0.274,85,85/42554.nc
2947,48178,-117.847488,37.66795,Nevada,Esmeralda,0.748,3,12,6.32,0.303,96,96/48178.nc
2948,59150,-117.851822,38.914352,Nevada,Nye,0.9984,3,16,4.49,0.178,118,118/59150.nc
2949,96026,-117.853317,42.015705,Oregon,Malheur,0.9633,3,16,6.05,0.292,192,192/96026.nc
2950,116165,-117.84787,45.109539,Oregon,Union,0.6527,2,12,7.5,0.39,232,232/116165.nc
2951,120854,-117.846603,46.212433,Washington,Columbia,0.9435,3,16,5.79,0.283,241,241/120854.nc
2952,122084,-117.851746,46.501587,Washington,Garfield,0.7308,2,12,7.15,0.391,244,244/122084.nc
2953,29248,-117.835281,34.426636,California,Los Angeles,0.9783,3,16,4.73,0.187,58,58/29248.nc
2954,29884,-117.843811,34.519653,California,Los Angeles,1.0,3,16,5.22,0.251,59,59/29884.nc
2955,37921,-117.842667,35.604679,California,Kern,0.7595,3,14,6.13,0.298,75,75/37921.nc
2956,42411,-117.836243,36.541348,California,Inyo,1.0,3,16,5.11,0.195,84,84/42411.nc
2957,54903,-117.838211,38.53318,Nevada,Mineral,1.0,2,16,7.42,0.335,109,109/54903.nc
2958,92688,-117.837982,41.767944,Nevada,Humboldt,1.0,3,16,5.29,0.241,185,185/92688.nc
2959,114279,-117.836868,44.66684,Oregon,Baker,1.0,3,16,4.55,0.188,228,228/114279.nc
2960,120450,-117.843506,46.135651,Washington,Columbia,0.7031,2,12,8.51,0.459,240,240/120450.nc
2961,122234,-117.840256,46.542484,Washington,Garfield,0.5627,3,10,6.77,0.397,244,244/122234.nc
2962,29094,-117.829315,34.409027,California,Los Angeles,0.957,3,16,4.91,0.204,58,58/29094.nc
2963,30035,-117.8284,34.542202,California,Los Angeles,1.0,3,16,5.3,0.262,60,60/30035.nc
2964,38033,-117.826996,35.627308,California,Kern,1.0,3,16,5.69,0.264,76,76/38033.nc
2965,42327,-117.830063,36.523632,California,Inyo,1.0,3,16,4.63,0.171,84,84/42327.nc
2966,48179,-117.825043,37.672924,Nevada,Esmeralda,0.9587,3,16,5.91,0.277,96,96/48179.nc
2967,92486,-117.831284,41.750053,Nevada,Humboldt,1.0,3,16,5.24,0.234,184,184/92486.nc
2968,114179,-117.829819,44.648907,Oregon,Baker,1.0,3,16,5.46,0.255,228,228/114179.nc
2969,121561,-117.826813,46.371002,Washington,Columbia,1.0,2,16,7.85,0.424,243,243/121561.nc
2970,122085,-117.825684,46.506611,Washington,Garfield,0.7818,2,14,7.24,0.399,244,244/122085.nc
2971,29379,-117.819885,34.449188,California,Los Angeles,1.0,3,16,4.86,0.196,58,58/29379.nc
2972,29885,-117.822418,34.524582,California,Los Angeles,1.0,3,16,5.2,0.248,59,59/29885.nc
2973,37922,-117.820923,35.609627,California,Kern,1.0,3,16,5.69,0.271,75,75/37922.nc
2974,42482,-117.820343,36.564034,California,Inyo,0.591,3,10,6.54,0.29,84,84/42482.nc
2975,92293,-117.82457,41.732151,Nevada,Humboldt,1.0,3,16,5.3,0.236,184,184/92293.nc
2976,115816,-117.819458,45.037781,Oregon,Union,0.5666,2,10,7.61,0.427,231,231/115816.nc
2977,121490,-117.819534,46.353054,Washington,Columbia,0.9325,2,16,7.42,0.39,242,242/121490.nc
2978,29095,-117.807953,34.41394,California,Los Angeles,0.6357,3,12,5.09,0.212,58,58/29095.nc
2979,35394,-117.808167,35.231537,California,Kern,1.0,3,16,6.28,0.323,70,70/35394.nc
2980,37802,-117.81485,35.591946,California,Kern,1.0,3,16,5.76,0.283,75,75/37802.nc
2981,42328,-117.808014,36.528591,California,Inyo,0.9172,3,16,5.73,0.23,84,84/42328.nc
