,state,latitude,longitude,Distance to Salt Cavern [km],Salt Cavern Name
1521,Vermont,44.601,-72.681,418.4214569188688,SENECA LAKE STORAGE
1522,NorthCarolina,34.58,-77.959,427.7517021373621,SALTVILLE STORAGE
1523,Missouri,38.888,-90.703,611.442151234058,LACEY STORAGE
1524,Idaho,48.055,-116.201,783.4651912021963,ASQUITH
1525,Oregon,44.951,-117.676,1105.7388833766936,ASQUITH
1526,Nevada,41.956,-118.898,1430.8694159369168,ASQUITH
1527,Kentucky,38.29,-84.301,274.0191953503005,SALTVILLE STORAGE
1528,Idaho,43.629,-111.625,996.4518005531526,ASQUITH
1529,Texas,33.158,-98.908,314.3245146347923,BETHEL
1530,Michigan,46.121,-88.458,480.97822250986457,LACEY STORAGE
1531,Ohio,41.537,-84.287,129.12338256165893,LACEY STORAGE
1532,Iowa,41.308,-93.282,681.9983713941458,LACEY STORAGE
1533,Utah,39.074,-111.673,1070.2955458310332,SALADO
1534,SouthCarolina,33.206,-80.415,423.9546633392344,SALTVILLE STORAGE
1535,Louisiana,30.69,-90.658,59.14586543930676,SORRENTO
1536,Pennsylvania,40.858,-75.717,198.99633468146047,SENECA LAKE STORAGE
1537,Ohio,39.952,-81.105,347.9848009219003,SALTVILLE STORAGE
1538,Montana,48.923,-112.114,494.6280709205905,ASQUITH
1539,Colorado,40.581,-102.864,879.8794073397361,SALADO
1540,Arizona,32.639,-112.095,863.1741759718445,KEYSTONE
1541,NewMexico,34.705,-105.612,345.0520085235631,SALADO
1542,Arkansas,33.641,-92.66,125.67816111426173,ARCADIA
1543,Alabama,33.455,-86.927,264.42645026208635,MCINTOSH SALT DOME
1544,Tennessee,35.996,-86.457,430.988995434808,SALTVILLE STORAGE
1545,Missouri,36.101,-89.834,453.3685377258644,PERRYVILLE
1546,Minnesota,44.053,-94.229,752.5442954311131,LACEY STORAGE
1547,Montana,48.735,-104.202,430.18555910901387,ASQUITH
1548,Colorado,39.555,-103.755,770.5869548807282,SALADO
1549,Minnesota,46.264,-92.415,711.6904452869546,LACEY STORAGE
1550,Ohio,40.332,-82.91,290.6041204199938,MARYSVILLE STORAGE SYSTEM
1551,Colorado,37.064,-108.156,691.1480644748793,SALADO
1552,Nebraska,41.807,-101.669,1021.0793946736565,SALADO
1553,Kansas,37.987,-101.761,599.5864337236959,SALADO
1554,SouthDakota,44.468,-100.995,964.2628675367956,ASQUITH
1555,Oregon,45.546,-122.111,1309.9604787495352,ASQUITH
1556,NewYork,42.526,-76.231,56.09589298394169,SENECA LAKE STORAGE
1557,Colorado,39.926,-102.221,808.8979318579156,SALADO
1558,Montana,45.666,-106.3,717.5068212184843,ASQUITH
1559,Wisconsin,45.74,-88.665,456.2233538924624,LACEY STORAGE
1560,Mississippi,34.523,-89.84,297.70088447693627,PERRYVILLE
1561,Nevada,40.155,-118.245,1572.985936799891,ASQUITH
1562,Montana,47.744,-107.498,483.8004333993149,ASQUITH
1563,California,40.322,-122.924,1775.9070424216768,ASQUITH
1564,Wyoming,43.534,-105.938,956.0479400565534,ASQUITH
1565,Montana,45.795,-109.656,722.400101669805,ASQUITH
1566,Texas,31.885,-98.093,206.0188118655792,BETHEL
1567,SouthDakota,44.963,-103.215,845.4583117029937,ASQUITH
1568,Illinois,42.281,-89.967,392.2874709151216,LACEY STORAGE
1569,Wyoming,41.186,-107.184,1023.5421974669104,SALADO
1570,NorthCarolina,36.505,-76.057,512.1633670928529,SALTVILLE STORAGE
1571,Oregon,45.258,-120.848,1255.6807516824365,ASQUITH
1572,Wisconsin,44.566,-88.654,362.6552188389808,LACEY STORAGE
1573,Utah,37.431,-112.126,1000.5747573333124,SALADO
1574,Montana,45.658,-112.967,829.8317985676756,ASQUITH
1575,Texas,34.793,-102.695,237.71739470491875,SALADO
1576,Mississippi,30.548,-89.79,104.2876149088192,SORRENTO
1577,Texas,30.89,-103.227,123.05844607245432,KEYSTONE
1578,SouthDakota,43.278,-101.502,1068.6955070489737,ASQUITH
1579,Washington,46.815,-123.536,1316.816359135753,ASQUITH
1580,Oregon,43.299,-120.502,1392.3304743764877,ASQUITH
1581,Maine,45.245,-70.486,603.6198814283429,SENECA LAKE STORAGE
1582,Illinois,41.171,-89.195,361.2322117190724,LACEY STORAGE
1583,Minnesota,44.033,-93.006,656.0358520745976,LACEY STORAGE
1584,Minnesota,48.843,-94.907,944.0622764315056,ASQUITH
1585,Nevada,41.59,-116.048,1345.4889784813038,ASQUITH
1586,Colorado,38.704,-107.468,792.3371922281026,SALADO
1587,Utah,40.082,-110.612,1080.370170078542,SALADO
1588,Michigan,43.262,-86.386,129.9993837133517,LACEY STORAGE
1589,Colorado,39.991,-106.111,866.2625889919951,SALADO
1590,Oklahoma,36.138,-97.68,498.5231743833923,BETHEL
1591,Missouri,40.049,-93.909,776.6526676769836,LACEY STORAGE
1592,Louisiana,30.098,-90.824,8.693098647635184,SORRENTO
1593,Alabama,32.038,-88.0,86.68944718377504,MCINTOSH SALT DOME
1594,Indiana,41.746,-85.731,91.57234538675186,LACEY STORAGE
1595,SouthDakota,45.099,-99.334,969.516745101547,ASQUITH
1596,Wyoming,41.424,-108.999,1117.402038487964,SALADO
1597,NorthDakota,47.267,-98.168,843.9637324549105,ASQUITH
1598,Utah,37.238,-111.243,922.1308931612928,SALADO
1599,Illinois,39.438,-89.804,512.9006015474499,LACEY STORAGE
1600,Oregon,43.822,-118.518,1245.261517705015,ASQUITH
1601,Washington,47.277,-118.907,997.4187582629104,ASQUITH
1602,Utah,38.22,-112.178,1049.910563887805,SALADO
1603,Nevada,39.135,-116.442,1422.778407704665,SALADO
1604,NorthDakota,48.102,-100.332,662.2931565022453,ASQUITH
1605,SouthDakota,45.102,-99.179,976.0862631581764,ASQUITH
1606,Nebraska,41.719,-103.579,1008.5184488465144,SALADO
1607,Oklahoma,33.978,-96.973,251.7594324534281,BETHEL
1608,NewMexico,34.112,-107.912,501.0077373468274,SALADO
1609,Nebraska,42.561,-102.336,1100.587251569626,SALADO
1610,Colorado,40.025,-104.099,826.17319558395,SALADO
1611,California,37.088,-120.751,1709.0323194944583,SALADO
1612,WestVirginia,38.636,-80.836,213.52434573562093,SALTVILLE STORAGE
1613,NorthCarolina,35.055,-80.001,256.2308888565467,SALTVILLE STORAGE
1614,Florida,30.468,-84.648,333.5901610002053,MCINTOSH SALT DOME
1615,Arizona,33.016,-109.821,654.9143377301219,KEYSTONE
1616,Texas,33.585,-95.272,197.31619704603537,BETHEL
1617,Nebraska,40.062,-96.921,910.0644237716094,ARCADIA
1618,Iowa,40.382,-91.446,570.4598428933468,LACEY STORAGE
1619,SouthDakota,45.168,-100.43,917.053758181451,ASQUITH
1620,Iowa,42.352,-92.046,562.6736708691665,LACEY STORAGE
1621,Nevada,41.517,-117.227,1399.0714857991502,ASQUITH
1622,NewMexico,35.565,-107.216,518.7705174775026,SALADO
1623,Minnesota,44.218,-92.537,624.6132064766291,LACEY STORAGE
1624,Texas,31.151,-99.713,321.5265455913311,KEYSTONE
1625,California,40.408,-124.015,1825.723843166376,ASQUITH
1626,California,39.664,-121.607,1769.7124692157668,ASQUITH
1627,Arkansas,34.809,-92.074,264.6712005663161,ARCADIA
1628,Washington,48.581,-118.939,920.0146249966662,ASQUITH
1629,Texas,33.082,-94.371,149.9276884791841,ARCADIA
1630,NewMexico,33.967,-104.854,239.35523678849663,SALADO
1631,Kentucky,37.359,-82.796,106.54773176301832,SALTVILLE STORAGE
1632,Oregon,42.488,-121.1,1492.6785747404126,ASQUITH
1633,Texas,29.697,-97.909,187.2673208181012,MARKHAM
1634,Idaho,43.067,-112.243,1071.4571470194878,ASQUITH
1635,Pennsylvania,41.153,-77.112,141.4074677191619,SENECA LAKE STORAGE
1636,Mississippi,32.946,-89.974,130.59435299306162,BOND SALT DOME
1637,Oklahoma,35.022,-99.384,412.2475576292603,SALADO
1638,California,33.84,-116.236,1256.686305423267,SALADO
1639,Wisconsin,43.609,-89.074,339.1200900523101,LACEY STORAGE
1640,Iowa,42.504,-96.212,903.8574895073492,LACEY STORAGE
1641,NewMexico,36.243,-103.244,400.2699389939923,SALADO
1642,Nebraska,40.67,-100.697,909.605569512348,SALADO
1643,Idaho,43.823,-116.486,1148.84903220642,ASQUITH
1644,Ohio,38.969,-84.179,315.5228723236861,SALTVILLE STORAGE
1645,Utah,40.067,-110.754,1087.4144658539335,SALADO
1646,SouthCarolina,34.666,-80.895,256.1219063499012,SALTVILLE STORAGE
1647,Kansas,37.811,-94.811,611.1334606974036,ARCADIA
1648,NewMexico,35.181,-104.472,319.57745495980544,SALADO
1649,Maine,43.57,-70.733,518.6076927442081,SENECA LAKE STORAGE
1650,Wisconsin,45.47,-89.17,460.10711396822165,LACEY STORAGE
1651,SouthDakota,43.026,-100.275,1133.8173172886418,ASQUITH
1652,Pennsylvania,41.189,-78.143,171.16126921168947,SENECA LAKE STORAGE
1653,Washington,46.441,-123.353,1327.9097142829394,ASQUITH
1654,Idaho,45.476,-115.307,944.6200395782706,ASQUITH
1655,Nebraska,41.476,-99.876,1013.3794987921762,SALADO
1656,Colorado,38.736,-102.531,675.512533694654,SALADO
1657,NewYork,42.717,-76.169,68.47769010269006,SENECA LAKE STORAGE
1658,Alabama,33.712,-86.369,313.1614011989745,MCINTOSH SALT DOME
1659,Oregon,44.127,-122.117,1414.9829669590783,ASQUITH
1660,WestVirginia,37.491,-81.236,84.51311375056581,SALTVILLE STORAGE
1661,Missouri,37.22,-94.546,541.570864254696,ARCADIA
1662,Iowa,40.939,-94.898,823.630629304201,LACEY STORAGE
1663,NewMexico,33.644,-105.207,248.73348513820488,SALADO
1664,Nebraska,41.552,-100.616,1006.7681463221492,SALADO
1665,Louisiana,31.257,-92.515,56.76769681685245,PINE PRAIRIE
1666,Pennsylvania,41.878,-79.745,242.88812545522185,SENECA LAKE STORAGE
1667,Alabama,31.632,-86.514,148.57430510334223,MCINTOSH SALT DOME
